filename,original_filename,new_filename,style_cd,style_category,ring_type,cstone_shape,chain_type,metal_color,metal_type,gender,collection,is_set,earring_type,stud_subtype,setting,diameter,hoop_subtype,image_url,tagger,comments,cant_view_image,view,center_setting,side_setting
R9844_2.jpg,R9844_2.jpg,,R9844,RING,BRIDAL,ROUND,,PV,SILV,LADIES,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R9844_2.jpg,,,False,PRIMARY,4-prong,Prong
R11706_1.jpg,R11706_1.jpg,,R11706,RING,BRIDAL,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11706_1.jpg,,Render image,False,SIDE,,
PD25561_1.jpg,PD25561_1.jpg,,PD25561,PENDANT,,"ROUND, BAGUETTE",ROPE CHAIN,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/PD25561_1.jpg,,Render image,False,PRIMARY,4-prong,4-prong
E3842_1.jpg,E3842_1.jpg,,E3842,EARRING,,ROUND,,W,SILV,LADIES,,False,Stud,Cluster,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3842_1.jpg,,,False,TOP-SIDE,6-prong,Prong
E4522_1.jpg,E4522_1.jpg,,E4522,EARRING,,ROUND,,W,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4522_1.jpg,,,False,TOP-SIDE,2-prong,Prong
R5449PK_2.jpg,R5449PK_2.jpg,,R5449PK,RING,FASHION,ROUND,,P,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R5449PK_2.jpg,,,False,PRIMARY,4-prong,Channel
B2149_3.jpg,B2149_3.jpg,,B2149,BRACELET,,ROUND,,Y,10KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2149_3.jpg,,RENDER IMAGE,False,PRIMARY,4-prong,
P40823_1.jpg,P40823_1.jpg,,P40823,PENDANT,,ROUND,BEAD CHAIN,T,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P40823_1.jpg,,,False,SIDE,,Prong
E2690_1.jpg,E2690_1.jpg,,E2690,EARRING,,ROUND,,W,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2690_1.jpg,,,False,TOP,Bezel,
E3700_1.jpg,E3700_1.jpg,,E3700,EARRING,,PRINCESS,,W,SILV,LADIES,,False,Stud,Solitaire,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3700_1.jpg,,,False,TOP-SIDE,4-prong,
R11721_1.jpg,R11721_1.jpg,,R11721,RING,BRIDAL,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11721_1.jpg,,Render Image,False,SIDE,,
R12299_1.jpg,R12299_1.jpg,,R12299,RING,FASHION,ROUND,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12299_1.jpg,,,False,PRIMARY,4-prong,Prong
R2913Y_1.jpg,R2913Y_1.jpg,,R2913Y,RING,GENTS,ROUND,,Y,14KT,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2913Y_1.jpg,,,False,PRIMARY,,Channel
E4232SSCZ_1.jpg,E4232SSCZ_1.jpg,,E4232SSCZ,EARRING,,ROUND,,W,SILV,GENTS,,False,Stud,Other,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4232SSCZ_1.jpg,,,False,TOP,4-prong,
P3755_1.jpg,P3755_1.jpg,,P3755,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3755_1.jpg,,,False,PRIMARY,4-prong,Prong
E3784_1.jpg,E3784_1.jpg,,E3784,EARRING,,ROUND,,YV,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3784_1.jpg,,,False,TOP-SIDE,6-prong,Prong
R13241_1.jpg,R13241_1.jpg,,R13241,RING,FASHION,ROUND,,BR,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R13241_1.jpg,,,False,TOP,4-prong,3-prong
R8260_2.jpg,R8260_2.jpg,,R8260,RING,ANNIVERSARY,,,W,,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R8260_2.jpg,,,False,FRONT,,
R6906_1.jpg,R6906_1.jpg,,R6906,RING,,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R6906_1.jpg,,,False,PRIMARY,4-prong,4-prong
R10878SSCZ_1.jpg,R10878SSCZ_1.jpg,,R10878SSCZ,RING,FASHION,"ROUND, BAGUETTE",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10878SSCZ_1.jpg,,,False,TOP,4-prong,Prong
R11386_2.jpg,R11386_2.jpg,,R11386,RING,FASHION,BAGUETTE,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11386_2.jpg,,Render image,False,PRIMARY,,Channel
P4068_1.jpg,P4068_1.jpg,,P4068,PENDANT,,ROUND,CABLE-DC CHAIN,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P4068_1.jpg,,,False,PRIMARY,4-prong,4-prong
R16149_1.jpg,R16149_1.jpg,,R16149,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16149_1.jpg,,,False,PRIMARY,4-prong,4-prong
E3705_1.jpg,E3705_1.jpg,,E3705,EARRING,,ROUND,,Y,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E3705_1.jpg,,,False,TOP-SIDE,6-prong,2-prong
E4200SSYVCZ_1.jpg,E4200SSYVCZ_1.jpg,,E4200SSYVCZ,EARRING,,ROUND,,YV,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4200SSYVCZ_1.jpg,,,False,TOP,4-prong,
P3062_1.jpg,P3062_1.jpg,,P3062,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3062_1.jpg,,,False,PRIMARY,4-prong,
R17263_1.jpg,R17263_1.jpg,,R17263,RING,BRIDAL,"MARQUISE, PEAR",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R17263_1.jpg,,,False,PRIMARY,2-prong,3-prong
R7189SSTTCZ_1.jpg,R7189SSTTCZ_1.jpg,,R7189SSTTCZ,RING,,ROUND,,T,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R7189SSTTCZ_1.jpg,,,False,PRIMARY,Channel,
P2599_1.jpg,P2599_1.jpg,,P2599,PENDANT,,ROUND,ROPE CHAIN,YV,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2599_1.jpg,,,False,PRIMARY,4-prong,
R11777_3.jpg,R11777_3.jpg,,R11777,RING,FASHION,"BAGUETTE, ROUND",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11777_3.jpg,,,False,3/4,Channel,4-prong
R11902_6.jpg,R11902_6.jpg,,R11902,RING,FASHION,ROUND,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11902_6.jpg,,,False,PRIMARY,Prong,
LR1014_1.jpg,LR1014_1.jpg,,LR1014,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/LR1014_1.jpg,,,False,3/4,4-prong,
E1771_1.jpg,E1771_1.jpg,,E1771,EARRING,,ROUND,,W,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E1771_1.jpg,,,False,TOP-SIDE,Prong,
R14658_1.jpg,R14658_1.jpg,,R14658,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14658_1.jpg,,,False,PRIMARY,Bezel,Prong
R9533_1.jpg,R9533_1.jpg,,R9533,RING,GENTS,ROUND,,YV,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R9533_1.jpg,,,False,3/4,4-prong,Prong
R15657_1.jpg,R15657_1.jpg,,R15657,RING,FASHION,"ROUND, BAGUETTE",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15657_1.jpg,,,False,PRIMARY,Prong,Channel
R14855_1.jpg,R14855_1.jpg,,R14855,RING,ANNIVERSARY,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14855_1.jpg,,,False,PRIMARY,Channel,Channel
R15583_2.jpg,R15583_2.jpg,,R15583,RING,FASHION,"PEAR, MARQUISE, ROUND",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15583_2.jpg,,,False,FRONT,Prong,Prong
R12639_6.jpg,R12639_6.jpg,,R12639,RING,GENTS,ROUND,,YV,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12639_6.jpg,,,False,SIDE,,Prong
R13205_1.jpg,R13205_1.jpg,,R13205,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R13205_1.jpg,,,False,PRIMARY,Bezel,
R11100SSCZ_1.jpg,R11100SSCZ_1.jpg,,R11100SSCZ,RING,WEDDING,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11100SSCZ_1.jpg,,,False,3/4,4-prong,4-prong
R3038W_1.jpg,R3038W_1.jpg,,R3038W,RING,FASHION,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R3038W_1.jpg,,,False,PRIMARY,Prong,Prong
R12055_2.jpg,R12055_2.jpg,,R12055,RING,FASHION,ROUND,,PV,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12055_2.jpg,,,False,3/4,4-prong,Prong
C045_1.jpg,C045_1.jpg,,C045,PENDANT,,"PRINCESS, ROUND",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/charms/C045_1.jpg,,,False,FRONT,4-prong,4-prong
P2267SSCZ_1.jpg,P2267SSCZ_1.jpg,,P2267SSCZ,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2267SSCZ_1.jpg,,,False,PRIMARY,4-prong,4-prong
R10886_3.jpg,R10886_3.jpg,,R10886,RING,WEDDING,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10886_3.jpg,,,False,FRONT,Bezel,Prong
B2752SSCZ_1.jpg,B2752SSCZ_1.jpg,,B2752SSCZ,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2752SSCZ_1.jpg,,,False,PRIMARY,4-prong,4-prong
R4746WBS_3.jpg,R4746WBS_3.jpg,,R4746WBS,RING,ENGAGEMENT,"ROUND, PEAR",,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R4746WBS_3.jpg,,,False,PRIMARY,4-prong,Prong
E4848_1.jpg,E4848_1.jpg,,E4848,EARRING,,ROUND,,T,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4848_1.jpg,,,False,TOP-SIDE,Prong,Prong
P3149_1.jpg,P3149_1.jpg,,P3149,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3149_1.jpg,,,False,PRIMARY,,
R10852_3.jpg,R10852_3.jpg,,R10852,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10852_3.jpg,,Render image,False,PRIMARY,6-prong,
R2369Y_1.jpg,R2369Y_1.jpg,,R2369Y,RING,BRIDAL,MARQUISE,,Y,14KT,LADIES,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2369Y_1.jpg,,,False,PRIMARY,6-prong,
E1857_1.jpg,E1857_1.jpg,,E1857,EARRING,,ROUND,,W,STER,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E1857_1.jpg,,,False,TOP-SIDE,4-prong,
N864_1.jpg,N864_1.jpg,,N864,NECKLACE,,PRINCESS,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N864_1.jpg,,Render images,False,PRIMARY,4-prong,
N1064_1.jpg,N1064_1.jpg,,N1064,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N1064_1.jpg,,,False,PRIMARY,,
B3283_1.jpg,B3283_1.jpg,B3283.jpg,B3283,BRACELET,,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B3283_1.jpg,,,False,PRIMARY,,
B2335_1.jpg,B2335_1.jpg,,B2335,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2335_1.jpg,,RENDER IMAGE,False,PRIMARY,Prong,
R12099_1.jpg,R12099_1.jpg,,R12099,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12099_1.jpg,,,False,PRIMARY,Prong,
E2600_2.jpg,E2600_2.jpg,,E2600,EARRING,,ROUND,,W,SILV,LADIES,,False,Hoop,,,0.5,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2600_2.jpg,,,False,3/4,4-prong,
E2337_1.jpg,E2337_1.jpg,,E2337,EARRING,,ROUND,,W,SILV,LADIES,,False,Hoop,,,0.5,Inside Out,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2337_1.jpg,,,False,TOP-SIDE,4-prong,
P3670_2.jpg,P3670_2.jpg,,P3670,PENDANT,,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3670_2.jpg,,,False,PRIMARY,Prong,
R12489_4.jpg,R12489_4.jpg,,R12489,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12489_4.jpg,,,False,FRONT,Prong,
R13966_1.jpg,R13966_1.jpg,,R13966,RING,GENTS,ROUND,,YV,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R13966_1.jpg,,,False,PRIMARY,4-prong,Bezel
B2431_2.jpg,B2431_2.jpg,,B2431,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2431_2.jpg,,,False,PRIMARY,2-prong,
R16396SSCZ_3.jpg,R16396SSCZ_3.jpg,,R16396SSCZ,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16396SSCZ_3.jpg,,,False,SIDE,4-prong,Prong
RR0451_2.jpg,RR0451_2.jpg,,RR0451,RING,FASHION,ROUND,,PW,10KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/RR0451_2.jpg,,RENDER IMAGE,False,FRONT,Prong,Prong
B2589_2.jpg,B2589_2.jpg,,B2589,BRACELET,,,CURB CHAIN,Y,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2589_2.jpg,,,False,PRIMARY,4-prong,
R14614_1.jpg,R14614_1.jpg,,R14614,RING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14614_1.jpg,,,False,PRIMARY,4-prong,
R756614KW-DF_1.jpg,R756614KW-DF_1.jpg,,R756614KW-DF,RING,,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R756614KW-DF_1.jpg,,,False,SIDE,4-prong,Bezel
BB0121_1.jpg,BB0121_1.jpg,,BB0121,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/BB0121_1.jpg,,,False,PRIMARY,2-prong,
P2620_1.jpg,P2620_1.jpg,,P2620,PENDANT,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2620_1.jpg,,,False,PRIMARY,4-prong,
R448210KY_1.jpg,R448210KY_1.jpg,,R448210KY,RING,,ROUND,,Y,10KT,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R448210KY_1.jpg,,,False,TOP,4-prong,
R14114_1.jpg,R14114_1.jpg,,R14114,RING,ANNIVERSARY,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14114_1.jpg,,,False,PRIMARY,4-prong,
R14558_1.jpg,R14558_1.jpg,,R14558,RING,GENTS,ROUND,,T,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14558_1.jpg,,,False,PRIMARY,4-prong,Prong
P1635W_1.jpg,P1635W_1.jpg,,P1635W,PENDANT,,ROUND,BOX CHAIN,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P1635W_1.jpg,,,False,PRIMARY,4-prong,
B2355_3.jpg,B2355_3.jpg,,B2355,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B2355_3.jpg,,,False,CLASP,4-prong,
LR1137_1.jpg,LR1137_1.jpg,,LR1137,RING,,PEAR,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/LR1137_1.jpg,,,False,PRIMARY,Prong,
R11663_1.jpg,R11663_1.jpg,,R11663,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11663_1.jpg,,,False,PRIMARY,Prong,
R14092SSCZ_1.jpg,R14092SSCZ_1.jpg,,R14092SSCZ,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14092SSCZ_1.jpg,,,False,PRIMARY,4-prong,Prong
R3094W_1.jpg,R3094W_1.jpg,,R3094W,RING,,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R3094W_1.jpg,,,False,PRIMARY,Bezel,
E2011_3.jpg,E2011_3.jpg,,E2011,EARRING,,"ROUND, BAGUETTE",,W,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2011_3.jpg,,,False,TOP,Channel,Prong
RR1839SSCZ_1.jpg,RR1839SSCZ_1.jpg,,RR1839SSCZ,RING,FASHION,"ROUND, TAPERED BAGUETTE",,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/RR1839SSCZ_1.jpg,,,False,PRIMARY,4-prong,Channel
R11146_1.jpg,R11146_1.jpg,,R11146,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11146_1.jpg,,,False,3/4,Prong,
RR105310KWGB_1.jpg,RR105310KWGB_1.jpg,,RR105310KWGB,RING,,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/RR105310KWGB_1.jpg,,,False,3/4,4-prong,
R14995_1.jpg,R14995_1.jpg,,R14995,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14995_1.jpg,,,False,TOP,4-prong,Prong
E4474_1.jpg,E4474_1.jpg,,E4474,EARRING,,ROUND,,W,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4474_1.jpg,,,False,TOP-SIDE,4-prong,
R12035_1.jpg,R12035_1.jpg,,R12035,RING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12035_1.jpg,,,False,3/4,4-prong,
R16399SSCZ_5.jpg,R16399SSCZ_5.jpg,,R16399SSCZ,RING,BRIDAL,PRINCESS,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16399SSCZ_5.jpg,,,False,3/4,4-prong,
R16727_1.jpg,R16727_1.jpg,,R16727,RING,GENTS,,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16727_1.jpg,,PLAIN GOLD BAND,False,PRIMARY,,
B3111_1.jpg,B3111_1.jpg,,B3111,BRACELET,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/bracelets/B3111_1.jpg,,,False,CLASP,6-prong,Prong
R2765W_1.jpg,R2765W_1.jpg,,R2765W,RING,FASHION,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2765W_1.jpg,,,False,PRIMARY,4-prong,
R14231SSPVCZ_1.jpg,R14231SSPVCZ_1.jpg,,R14231SSPVCZ,RING,FASHION,ROUND,,PV,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14231SSPVCZ_1.jpg,,,False,TOP,Prong,
E4415_1.jpg,E4415_1.jpg,,E4415,EARRING,,ROUND,,W,SILV,LADIES,,False,Fashion,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4415_1.jpg,,,False,TOP,4-prong,
N894_4.jpg,N894_4.jpg,,N894,NECKLACE,,ROUND,ROPE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N894_4.jpg,,,False,PRIMARY,Prong,
R16906_1.jpg,R16906_1.jpg,,R16906,RING,,ROUND,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16906_1.jpg,,,False,PRIMARY,4-prong,
P2804_1.jpg,P2804_1.jpg,,P2804,PENDANT,,ROUND,ROPE CHAIN,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P2804_1.jpg,,,False,PRIMARY,4-prong,
R8049_1.jpg,R8049_1.jpg,,R8049,RING,,ROUND,,W,SILV,LADIES,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R8049_1.jpg,,,False,PRIMARY,Channel,
P3514_2.jpg,P3514_2.jpg,,P3514,PENDANT,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/pendants/P3514_2.jpg,,,False,SIDE,4-prong,
R6324PW_2.jpg,R6324PW_2.jpg,,R6324PW,RING,FASHION,ROUND,,PW,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R6324PW_2.jpg,,,False,3/4,4-prong,Prong
R245218KW_1.jpg,R245218KW_1.jpg,,R245218KW,RING,,ROUND,,W,18KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R245218KW_1.jpg,,,False,TOP,,
R15840_1.jpg,R15840_1.jpg,,R15840,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R15840_1.jpg,,,False,PRIMARY,Prong,
R16829_1.jpg,R16829_1.jpg,,R16829,RING,FASHION,ROUND,,Y,SILV,LADIES,,True,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16829_1.jpg,,,False,PRIMARY,Invisible,Bezel
R11630_1.jpg,R11630_1.jpg,,R11630,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R11630_1.jpg,,,False,SIDE,4-prong,Prong
N959_2.jpg,N959_2.jpg,,N959,NECKLACE,,ROUND,ROPE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/N959_2.jpg,,,False,SCALE,4-prong,Prong
E2242_4.jpg,E2242_4.jpg,,E2242,EARRING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2242_4.jpg,,Render image,False,FRONT,,
R10635A_1.jpg,R10635A_1.jpg,,R10635A,RING,GENTS,ROUND,,W,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10635A_1.jpg,,,False,PRIMARY,4-prong,
LN1308_1.jpg,LN1308_1.jpg,,LN1308,NECKLACE,,ROUND,CABLE CHAIN,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/necklaces/LN1308_1.jpg,,,False,PRIMARY,4-prong,Prong
R10646_4.jpg,R10646_4.jpg,,R10646,RING,GENTS,OVAL,,T,SILV,GENTS,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10646_4.jpg,,,False,PRIMARY,Prong,
R2395W_1.jpg,R2395W_1.jpg,,R2395W,RING,,ROUND,,W,14KT,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R2395W_1.jpg,,,False,3/4,4-prong,
R17238_1.jpg,R17238_1.jpg,,R17238,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R17238_1.jpg,,,False,PRIMARY,6-prong,Prong
R13500_1.jpg,R13500_1.jpg,,R13500,RING,,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R13500_1.jpg,,,False,PRIMARY,4-prong,
R16848_1.jpg,R16848_1.jpg,,R16848,RING,FASHION,ROUND,,Y,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R16848_1.jpg,,,False,PRIMARY,2-prong,
R12463_1.jpg,R12463_1.jpg,,R12463,RING,,EMERALD,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R12463_1.jpg,,,False,PRIMARY,4-prong,4-prong
E4613_1.jpg,E4613_1.jpg,,E4613,EARRING,,ROUND,,W,SILV,LADIES,,False,Hoop,,,0.5,Inside Out,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E4613_1.jpg,,,False,TOP-SIDE,Prong,
E2520_2.jpg,E2520_2.jpg,,E2520,EARRING,,,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/earrings/E2520_2.jpg,,,False,,,
R14865_1.jpg,R14865_1.jpg,,R14865,RING,BRIDAL,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R14865_1.jpg,,,False,TOP,4-prong,Prong
R10075_3.jpg,R10075_3.jpg,,R10075,RING,FASHION,ROUND,,W,SILV,LADIES,,False,,,,,,https://aneri-jewels-v2.s3.amazonaws.com/rings/R10075_3.jpg,,,False,SIDE,Prong,Channel
